site,review,month,day,year,rate,sentiment,,,
booking,Room not available on check-in time.,Jan,05,2016,55,neg,,,
booking,I like the food they serve at the buffet.,Jan,05,2016,95,pos,,,
booking,None so far. Better if they have bath tubs in the cr,Jan,05,2016,44,neg,,,
booking,Front desk dennise was very friendly,Jan,05,2016,96,pos,,,
booking,If the exhaust is not running you can smell foul odor (probably from a leak in sewage vent line in ceiling void).,Jan,05,2016,68,neg,,,
booking,the location -along the ridge  overlooking the Taal Volcano..,Jan,05,2016,97,pos,,,
booking,the sink in our bathroom was a little clogged  the water takes time to disappear. The shower curtain smells bad.,Jan,08,2016,69,neg,,,
booking,the view from the view deck is just fantastic. the breakfast buffet was also very good!,Jan,08,2016,98,pos,,,
booking,Nothing,Jan,08,2016,71,neg,,,
booking,My visitors at lake view side stayed at premier rooms on the third floor. We went the circuitous way when in fact there is a shorter route via 2nd floor lift. There should be a written instruction to guests regarding this info,Jan,10,2016,89,neg,,,
booking,Immense improved faculties since the old Taal Vista Lodge,Jan,10,2016,75,pos,,,
booking,No assistance from the staff taking you to your designated room,Jan,11,2016,87,neg,,,
booking,Food,Jan,11,2016,73,pos,,,
booking,the location  the view of the volcano,Jan,12,2016,88,pos,,,
booking,nothing,Jan,12,2016,74,neg,,,
booking,the service was excellent,Jan,12,2016,86,pos,,,
booking,Aircon machine is not working well  kids on the other room are roaming around and very noisy,Jan,12,2016,78,neg,,,
booking,Highly recommended,Jan,12,2016,85,pos,,,
booking,The facilities are quite worn out and old. The hotel needs improvement.,Jan,16,2016,79,neg,,,
booking,I requested for early check-in and the staff was kind enough to grant my request.  The staff are all accommodating and the place is very clean.  It makes our stay in Tagaytay really relaxing!,Jan,16,2016,84,pos,,,
booking,rooms feel outdated,Jan,17,2016,68,neg,,,
booking,The location/view is perfect,Jan,17,2016,83,pos,,,
booking,My towel was mistaken as hotel towel and I found my towel dirty and wet on the floor.,Jan,19,2016,88,neg,,,
booking,only the view of the room,Jan,19,2016,82,pos,,,
booking,- room door paint are peeling off - floors are not clean - pillow covers are not white enough and stained  - bathroom tiles grout are not clean  - the smell of the room is moldy - I thought all their rooms has been renovated and turned to modern furnishings which shows in the picture - the rooms are not sound proof. you can hear the trolleys and kids in the hallway,Jan,19,2016,87,neg,,,
booking,Location  room and room size,Jan,19,2016,81,pos,,,
booking,None  i think,Jan,20,2016,85,neg,,,
booking,Banquet service,Jan,20,2016,80,pos,,,
booking,The view from the restaurant towards the lake is breathtaking. Friendly staff.,Jan,22,2016,84,pos,,,
booking,I would say the only thing that bothered me was the availability of the pool. It closed at 7:00pm. I was there for a wedding and with all the practice and things going  I would have liked to relaxed in the pool when I got back to the hotel.,Jan,23,2016,98,neg,,,
booking,I really appreciate the staff and how kind they were. They we very helpful and responded quickly to me and my girlfriend's needs. The hotel overall was very clean as well. And the view at the lookout was amazing.,Jan,23,2016,83,pos,,,
booking,The unit we stayed was very near the water pump/water heater and it keeps on working overnight. My wife can't sleep,Jan,23,2016,97,neg,,,
booking,The staff is very attentive and courteous  foods was great and the view of taal is stunning,Jan,23,2016,82,pos,,,
booking,There's no videt in bathrooms.,Jan,23,2016,96,neg,,,
booking,I liked the privacy and the way my needs were accomodated by the staff. I was able to rest and relax which i badly needed that time.,Jan,23,2016,81,pos,,,
booking,The aircon was leaking.,Jan,24,2016,95,neg,,,
booking,The food was good. Staffs were nice. Security was good also.,Jan,24,2016,78,pos,,,
booking,The rooms are far from the lobby.  The hallways are long  there are no chairs to at least rest after the long walk.  The elevator is not strategically located and you will lose your breath if you are getting the room with balcony.  There's another elevator that you can reach after climbing the stairs.  Not advisable for seniors but they have wheelchairs for those who need assistance. My mom stayed in the room alone until I arrived before midnight  creepy but she said she heard someone snoring behind her while she was sitting by the writing table.  Not sure if there are stories of this kind in the same room  just wanted to let you know :)  We just slept with the TV and lights on instead. :) CIGNAL's cable signal goes on and off.,Jan,25,2016,94,neg,,,
booking,I like that the hotel is far from the busy area near Lourdes Church though a quiet place for a church is much appreciated. The room is spacious but VERY FAR TO REACH!  Bathroom is also spacious with complimentary toiletries.  They have an iron and ironing board.  The bed is comfortable.  Take note that we stayed in the new building. The buffet has a lot of choices and are being refilled as soon as it's empty.  They have a good spread.  They have juices and fruits.  The bread items are a bit hard.  Staff are very helpful. The main buidling is elegantly designed.,Jan,25,2016,78,pos,,,
booking,The food! Not really good! The value of money for buffets are not reasonable.,Jan,25,2016,93,neg,,,
booking,The location and the food,Jan,25,2016,67,pos,,,
booking,The room was not clean  tiles from floor are coming off,Jan,26,2016,92,neg,,,
booking,wonderful experience,Jan,26,2016,55,pos,,,
booking,No blanket under the duvet...its unsanitary..late checkin though we requested for early checki in..requested for a non smoking rooms but we landed in a smoking room,Jan,26,2016,69,neg,,,
booking,Breakfast.,Jan,26,2016,90,pos,,,
booking,- Facilities and Furniture are quite old. Can probably use remodeling or upgrades,Jan,26,2016,85,neg,,,
booking,The service and food is good. The hotel is nearer to the place where we attended wedding.,Jan,26,2016,90,pos,,,
booking,During check in  there was still a wait for the room to become available,Jan,26,2016,86,neg,,,
booking,- Asmara Spa in Taal Vista; Masseurs were very good - Staff were attentive and courteous - One of the best views in Tagaytay,Jan,26,2016,91,pos,,,
booking,I didn't like the fact that it was a short stay for me. Haha.,Jan,27,2016,87,neg,,,
booking,Everything was just perfect. A paradise treat really. Beautiful and relaxing. Had the best view as well. Very nice,Jan,27,2016,94,pos,,,
booking,Beatifull location. Tranquility  away from Manila,Jan,28,2016,88,pos,,,
booking,The swimming pool could have been heated.,Jan,30,2016,88,neg,,,
booking,Buffet!,Jan,30,2016,89,pos,,,
booking,They should give the rooms a revamp. The floortiles in our room were loose... Breakfast was plenty but mediocre.,Jan,30,2016,76,neg,,,
booking,Everything except for the swimming pool.,Jan,30,2016,91,pos,,,
booking,We were not given the room with view,Feb,01,2016,75,neg,,,
booking,Celebrated my birthday here in Taal Vista and it's one of the most memorable! :-) they prepared something for me in my room and gave all the request we asked  the best staff I've seen in a hotel! Will book this hotel for my wedding for sure.,Feb,01,2016,90,pos,,,
booking,Rooms are old. The door handle in our room looks like it went through haphazard repair. The bathtub is old and stained. Paint peeling. Lighting needs improvement. (We were placed in the old wing-- maybe the new wing is better),Feb,02,2016,73,neg,,,
booking,Right beside Skyranch.,Feb,02,2016,88,pos,,,
booking,I found the breakfast buffet lacking in food choices. i wish there was a bidet in the bathroom.,Feb,02,2016,66,neg,,,
booking,The location was excellent  near reataurants  it had the best view of  the lake. I had a very relaxing bath with the hot water and bathtub. Service was excellent.,Feb,02,2016,55,pos,,,
booking,very nice view of taal and yummy breakfast,Feb,02,2016,44,pos,,,
booking,Old furniture and so so rooms,Feb,03,2016,89,neg,,,
booking,Location,Feb,03,2016,33,pos,,,
booking,no bidet or water spray in the toilet.,Feb,06,2016,82,neg,,,
booking,Amazing location,Feb,06,2016,44,pos,,,
booking,The location facing Taal Lake is relaxing. The staff are hospitable and courteous.,Feb,09,2016,65,pos,,,
booking,No toilet spray. Price is not reasonable for a room without a good view and balcony. I felt disappointed  I was not given a chance to upgrade my reservation to Balikbayan package.,Feb,09,2016,67,neg,,,
booking,Nice location,Feb,09,2016,98,pos,,,
booking,rooms especially at the mountain wing looks old already; needs renovation Sink is leaking; all maintenance can do is place a towel on the floor to avoid slippage,Feb,09,2016,67,neg,,,
booking,Our room is nicely located to my preferred view. Staff is very accommodating. Facilities are very nice.,Feb,09,2016,98,pos,,,
booking,very convenient location,Feb,09,2016,88,pos,,,
booking,No bidet in the toilet.,Feb,10,2016,100,neg,,,
booking,The view was nice. Room was comfortable.,Feb,10,2016,81,pos,,,
booking,There wasn't anything to do  and the food was really disappointing,Feb,11,2016,89,neg,,,
booking,The view and spa was amazing,Feb,11,2016,78,pos,,,
booking,Poor connection of internet,Feb,14,2016,89,neg,,,
booking,Restaurants serve nice food  wonderful musical performance and marvellous view of Taal Lake.,Feb,14,2016,67,pos,,,
booking,No bidet. Toiletries are ordinary. Towels are thin and donot look properly washed- dirty white.,Feb,14,2016,98,neg,,,
booking,An amazing views  facilities  foods  good quality of service...,Feb,14,2016,75,pos,,,
booking,all was good  a little old and pricy considering price paid but unsure if any better options around the area,Feb,15,2016,88,neg,,,
booking,staff and service  good food  comfortable rooms,Feb,15,2016,80,pos,,,
booking,hard pillows...  old hard towel... only one towel and no face towel,Feb,15,2016,87,neg,,,
booking,The hotel terrace has an undeniably good view of Taal Lake.,Feb,15,2016,86,pos,,,
booking,Long walk for older guests from the front desk to the rooms although good exercise.,Feb,16,2016,91,neg,,,
booking,breakfast excellent,Feb,16,2016,81,pos,,,
booking,toilet privacy,Feb,16,2016,92,neg,,,
booking,The bed is extra comfy !,Feb,16,2016,78,pos,,,
booking,Cold food at breakfast buffet,Feb,16,2016,93,neg,,,
booking,The scene was fantastic,Feb,16,2016,68,pos,,,
booking,-had to call and request for towels and toiletries because these were not provided in the room when we got there -aircon not too cold even if it's set to lowest temp,Feb,16,2016,94,neg,,,
booking,view point Taza restaurant breakfast,Feb,16,2016,55,pos,,,
booking,I have stayed in this hotel twice. The first time  in 2013  was in the Lake Wing. I remember there being a lot of noise from Sky Ranch Park  are really inconvenient path to our room through a ballroom and up a flight of stairs before reaching the elevator (this is important if you're traveling with people with disabilities)  and incredibly bad service.  Despite deciding at that point that I would not return to this hotel  I decided to give it another chance in early 2016  in the Mountain Wing.  This wing is considerably older than the Lake wing  and while generally clean and maintained  the quality of our room was underwhelming.  On top of this  a regular stream of noisy guests in the hallway kept us up from 11pm to 3am. As they loud guests were always different  it didn't appear that calling the front desk would reduce the problem. When complaining to the Manager in the morning  I was again underwhelmed by the customer service.,Feb,16,2016,95,neg,,,
