site,review,month,day,year,rate,sentiment,,,
booking,Rooms could use a bit larger airconditioning machine.,Mar,11,2017,92,neg,,,
booking,Traffic going there,Mar,11,2017,78,neg,,,
booking,everything is good.,Mar,11,2017,93,neg,,,
booking,The room were nice.the breakfast was yummy!:),Mar,11,2017,68,pos,,,
booking,accessible to major land mark..,Mar,12,2017,94,pos,,,
booking,Renovation/construction should as much as possible be done when adjoining rooms are vacant.,Mar,12,2017,55,neg,,,
booking,Price is a bit high  but it was all worth it - considering I booked online 3 minutes before arriving at the hotel. Excellent room  high class facilities. View was superb. Breakfast buffet is great and they serve until 10:30 am. Staff are accomodating and polite.,Mar,12,2017,95,pos,,,
booking,Nome  nada!!Excellent hotel,Mar,12,2017,44,neg,,,
booking,The tiles in the shower area could be cleaner,Mar,13,2017,96,neg,,,
booking,Service extremely poor.  We have waited for our meals about 2 hrs and end up frustrated and left the restaurant.  Worst Valentine Day's dinner ever.,Mar,13,2017,68,neg,,,
booking,The hotel is quite dated but still a very good one for this area.,Mar,13,2017,97,pos,,,
booking,Breakfast was really superb,Mar,14,2017,69,pos,,,
booking,The door lock frequently malfunctions making it difficult to open,Mar,15,2017,98,neg,,,
booking,The bathroom has hair strands and plsntake note of this ALL THE STAFF ARE NICE EXCEPT THE STAFF AT THE FRONT DESK THEY ARE NOT FRIENDLY IVE TALK TO THIS OTHER GUEST AND THEY TOLD ME THE SAME,Mar,15,2017,71,neg,,,
booking,Breakfast is superb,Mar,15,2017,89,pos,,,
booking,The feeling of having plenty of space,Mar,16,2017,75,pos,,,
booking,food specially the the ala carte can still be improved.,Mar,16,2017,87,neg,,,
booking,staff always smiling and very helpful  friendly  courteous and professional,Mar,16,2017,73,pos,,,
booking,None,Mar,17,2017,88,neg,,,
booking,The surrounding,Mar,18,2017,74,pos,,,
booking,Poor service  it took three calls to have someone come to fix the internet  then it was still slow.,Mar,19,2017,86,neg,,,
booking,We were given a room with a broken bathroom door. Although we were transfered to new one  that is after we requested to but still they should have not allocated that room to any of their guests on the first place. It's a waste of time to transfer after you've settled in the room only to find out later that something is broken. They should also improve on their check-in time as well. For the price we payed for a deluxe two-bedroom suite  it's not worth it!!,Mar,19,2017,78,neg,,,
booking,Lovely place and very service oriented staff. Recommend the lake view wing  breathtaking!,Mar,19,2017,85,pos,,,
booking,comfort room toilet bowl  glass partition had smudges. comfort room floor tile grouting was dirty.i thought i will get a lakeview window bec the booking stated that it is a lake bldg.to my dismay it was not.,Mar,19,2017,79,neg,,,
booking,Nice view.,Mar,20,2017,84,pos,,,
booking,Few choices for breakfast.,Mar,20,2017,68,neg,,,
booking,The view though we didn't get the lake view of the room but still my kids enjoyed staying there.,Mar,20,2017,83,pos,,,
booking,The water from the bathroom had to be wiped twice by the housekeeper because it flown from inside going to the foyer of the room.,Mar,20,2017,88,neg,,,
booking,Wifi was diffiucult to access  Espresso bullets were used already  Very dim lights st the receiving area of our room,Mar,21,2017,82,neg,,,
booking,I traveled with a senior citizen with 4 kids  I was given the farthest room without elevators. It was the longest walk in our life before you get to relax.  That was the baddest first time experience in the hotel.,Mar,21,2017,87,neg,,,
booking,bed was comfy.breakfast was good.staff was friendly and helpful.,Mar,21,2017,81,pos,,,
booking,the location and the view,Mar,21,2017,85,pos,,,
booking,Our view...,Mar,22,2017,80,pos,,,
booking,The room is not clean. Even the toilet is dirty and clean well. I think the cleaner not doing their job properly. All is excellent except for the cleanliness of the room. I was so disappointed for the cleanliness.,Mar,23,2017,84,neg,,,
booking,Great view and well spend money,Mar,24,2017,98,pos,,,
booking,nothing,Mar,24,2017,83,neg,,,
booking,Just the location.,Mar,24,2017,97,pos,,,
booking,It wasn't about the property. It is about the cost of pizza we ordered. It was only Php400 in the menu but when we checked out it was about Php500. We found out there was service charge.,Mar,25,2017,82,neg,,,
booking,We can plug our external hard drive to the TV and watch series/new movies,Mar,26,2017,96,pos,,,
booking,to improve Breakfast not up to a 5 star level ..,Mar,26,2017,81,neg,,,
booking,very friendly staff.,Mar,26,2017,95,pos,,,
booking,Quite expensive eg breakfast buffet for 950  should be a bit lesser.,Mar,27,2017,78,neg,,,
booking,Expected the room to have a view of the lake but apparently  the name Lake Wing was misleading.  I had to upgrade to a room that actually had a view of the lake!,Mar,27,2017,94,neg,,,
booking,Best view of Taal.,Mar,27,2017,78,pos,,,
booking,The ambiance is really great  despite its old i highly respect the restoration.,Mar,28,2017,93,pos,,,
booking,Our room view wasn't really good. But everything else was ok.,Mar,28,2017,67,neg,,,
booking,Food is good. Room was better especially that it has a bathtub than the room I had before.,Mar,28,2017,92,pos,,,
booking,You can hear sounds from your neighbours because the wall doesn't insulate well.,Mar,29,2017,55,neg,,,
booking,Gorgeous view towards the Taal Lake.,Mar,30,2017,69,pos,,,
booking,The bathroom is not really clean. Bottled water should automatically be replenished on the 2nd day.Also  we didn't know that they have entrance to the sky ranch  we were not able to use the entrance. Entrance fee should be free  it should be a privilege,Mar,31,2017,90,neg,,,
booking,The view deck and access to sky ranch. Breakfast is very good  there's ample choices of food.,Apr,01,2017,85,pos,,,
booking,Pool heater should be provided,Apr,02,2017,90,neg,,,
booking,The scenery was fantastic  the room was so clean and the staff were courteous.,Apr,03,2017,86,pos,,,
booking,The breakfast was ordinary.,Apr,04,2017,91,neg,,,
booking,I just love this hotel  the room is big enough  quiet & the staff our courteous plus the food was great  especially the croissant and the free fresh fruits in the lobby & inside the room...;-),Apr,05,2017,87,pos,,,
booking,well since it's summertime  they could have extended the swimming hours until about 7pm since the sun goes down pretty late so the kids can enjoy more swimming time...,Apr,06,2017,94,neg,,,
booking,Food is great. Peacefully relaxing place to be.,Apr,07,2017,88,pos,,,
booking,Just a little upgrade on the bathroom at the mountain side building.,Apr,08,2017,88,neg,,,
booking,Best view and location. Excellent!,Apr,09,2017,89,pos,,,
booking,All the staff were great and super nice. Our stay was very relaxing. Location is good since it's near everything. Will definitely be back.,Apr,10,2017,76,pos,,,
booking,The room was less than what i was expecting for the price its hard to tell from the ads what you'll get.there was drilling and hammering around 1030-11am that can be heard from the room  as if it was being done in the room. Some traffic noise and screams from sky ranch can be heard from the room.,Apr,18,2017,91,neg,,,
booking,i like the view,Apr,18,2017,75,pos,,,
booking,When we check in there are no towels inside the bathroom   before we checkout somebody came ti check the refrigerator but is was empty when we entered the room.,Apr,27,2017,90,neg,,,
booking,The view of the lake frim the hotelwas great,Apr,27,2017,73,pos,,,
booking,Hotel could have informed us  that there was a ongoing food convention at our (lakeview) wing. The music started at 6am in the morning and the loud bass literally 'shaked' me out of bed. We would have safed ourselves the overpriced 'upgrade' to the room w/ lakeview (which we thought  we already had booked through booking.com). Which brings me to the next point: room description should include: view to courtyard/view to lake.  One last thing: the lakeview wing is right next to the sky ranch amusement park. It is loud and you can hear people screaming from the rollercoaster. If you are looking for something more quite  ask for the mountain view wing. (No view of the beautiful lake thou) Would still recommend the hotel for families w/ kids and honeymooners. Not so much for travelers on a budget/group of friends wo like adventure (as the is nothing really to do except the volcano hike.),Apr,27,2017,88,neg,,,
booking,The view was amazing. The staff very friendly. And the included breakfast offered choices for every taste button.,Apr,27,2017,66,pos,,,
booking,no daily news paper  no city maps available,Apr,27,2017,55,neg,,,
booking,The price of the breakfast menu...too pricey The kids club should have more activities for the kids,Apr,30,2017,44,neg,,,
booking,The spacious room and the breakfast buffet,Apr,30,2017,89,pos,,,
booking,The doors were difficult to open even after electronic lock is open Towels were old  stiff,May,02,2017,33,neg,,,
booking,Location is great and property is well maintained. Taza restaurant offers fresh and delicious choices.,May,02,2017,82,pos,,,
booking,Pool should have a better view.,May,02,2017,44,neg,,,
booking,Food was excellent!,May,02,2017,65,pos,,,
booking,We didn't like the view from our window at the Lake Wing  the name itself is a misrepresentation.   All we saw from our window was the Skyranch's vast storage area/dumping ground  a messy lake of monoblock chairs.,May,02,2017,67,neg,,,
booking,The breakfast buffet was lovely  and the spa was amazing!,May,02,2017,98,pos,,,
booking,Aside from the view of Taal  we have always liked the breakfast buffet at Cafe Veranda including its new ambiance.  We also noticed that a bidet had been installed in the bathroom and the bathroom itself has more privacy now than during our last stay in 2015.,May,02,2017,67,pos,,,
booking,The Staff. They are very warm and accommodating.,May,02,2017,98,pos,,,
booking,Long walk to our room from the hotel lobby.,May,02,2017,88,neg,,,
booking,Good Accessibility to Skyranch  presence of a play area for kids  buffet breakfast was very good  staff are very warmth and accommodating.,May,02,2017,100,pos,,,
booking,Elevators were too small,May,03,2017,81,neg,,,
booking,Buffet is only standard  no cold beers.,May,03,2017,89,neg,,,
booking,Facilities and service,May,04,2017,78,pos,,,
booking,Location  view of Taal  confortable rooms with enough space.,May,04,2017,89,pos,,,
booking,We booked for a king bed plus a single extra bed for our family stay and were asked to pay for breakfast for our child who just turned 8.  However  it is mentioned in our reservation that breakfast is free.,May,05,2017,67,neg,,,
