neg,Pros * well mannered hotel staff * nice view Cons * need exterior painting of the mountain View building * staff from the Kultura store/shop need more training on how to handle/assist their customers. We had an experience with one of the staff...
pos,Food wax good staff ok location good view qmwas good
pos,Relaxing
pos,The room and hotel ambiance was nice and comfortable. My two kids enjoyed the view at the view deck. Surely a relaxing experience.
pos,Our favorite hotel in tagaytay .... clean and friendly staffs
pos,A big room with a view of the Taal Lake and Volcano. Great choices of food
pos,The best still in tagaytay
pos,As usual taal vista never miss to amaze us! The location  the ambience and the whole hitel experience is always amazing. Too bad the restaurant is still nit open during our visit but still they deliver.
pos,My boyfriend and I love the food that they serve @ Veranda  i am just hoping our room has the view of Taal..
neg,The view is beautiful but the rooms are terrible dirty couches   bathrooms with no doors!!! Who does that??? Ventilation in the bathroom needs to be over the commode not over the shower !!! They need a new architect or designer!!!
pos,Near Skyranch Tagaytay..
neg,We were assigned to a room which is not very accessible. To be fair  I booked the accomodation online and they were not prewarned that we have a four-month old baby with us and we dont have a babysitter. However  upon check in  they must have seen our situation but they did not initiate our transfer. In the morning we went to veranda for the breakfast buffet. The staff said that there was no small tables available for us so she suggested that we return to the restautant near our room. She did not offer the available larger table to us even if she saw that we were having a hard time carrying our baby and his stuff (stroller & baby bag). They couldve have told us when we checked the option of having breakfast elsewhere- near our room knowing our less ideal situation. My wife had to ask the staff if we could have breakfast outside the veranda. They allowed us but I felt disappointed because they lack the iniative to think of ways to ease our situation.
pos,View is outstanding
pos,We got a two bedroom suite for the holy week break and no regrets.
neg,Pros: Accessible  Lovely view Gave my husband a lovely cake for his birthday Cons: The room that we originally booked had a broken AC. My husband and I were in our bathrobes (that we had to ask for by the way) while the ac repairman checked the unit. We were transferred to another room nearly 6pm. It had no view and was a long walk from everything. That hall wasn't quite kept.
neg,Worst customer service. Gave us the wrong room twice. The third room they gave us is located in the oldest part of hotel which construction is happening. The room had a strange odor. Will never ever visit this hotel again.
pos,- Staff are well entertaining - Facilities are well maintained & Clean - location is near to every tourist destinations & restaurants - room rate is a little bit expensive - Gym area is good but has less space - Pool is nice & clean  but i wish they have heater for water.
pos,It was our anniversary. Perfect for a quiet getaway. The weather cooperated and we basked under the stars and the morning sunshine.
pos,Slightly outdated but still one of the best hotel in tagaytay.
pos,Taal vista hotel provides sumptous food for breakfast. So many choices that anyone will enjoy. Also  the function halls are very convenient for seminars and training. Also  the place is near places to visit in the area.
pos,This hotel has one of the best views in Tagaytay  but be sure to get a PREMIERE room with a balcony in the Lake Wing. The hotel's breakfast buffet has a great selection. The hotel spa is also a good way to relax and you can have your massage in your room as well. A good place to relax and recharge on weekends away from the city
